Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
UKR_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
UKR_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
URU_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;Partido Radical;;;;;;;;;
URU_communist;Partido Socialista;Partido Socialista;Partido Socialista;;Partido Socialista;;;;;;;;;
URU_conservative;Blancos;Blancos;Blancos;;Blancos;;;;;;;;;
URU_conservative_2;Partido Nacional;Partido Nacional;Partido Nacional;;Partido Nacional;;;;;;;;;
URU_conservative_3;Unión Cívica de Uruguay;Unión Cívica de Uruguay;Unión Cívica de Uruguay;;Unión Cívica de Uruguay;;;;;;;;;
URU_fascist;Partido Fascista;Partido fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;
URU_liberal;Colorados;Colorados;Colorados;;Colorados;;;;;;;;;
URU_liberal_2;Colorados;Colorados;Colorados;;Colorados;;;;;;;;;
URU_liberal_3;Liberales;Liberales;Liberales;;Liberales;;;;;;;;;
URU_reactionary;Partido Nacionalista;Partido nationaliste;Partido Nationalist;;Partido Nationalista;;;;;;;;;
URU_socialist;Colorados;Colorados;Colorados;;Colorados;;;;;;;;;
URU_socialist_2;Partido Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
USA_anarcho_liberal;Libertarian Party;Parti radical;Radical Party;;Partido Radical;;;;;;;;;
USA_communist;Communist Party;Parti communiste ;Communist Party;;Partido Comunista;;;;;;;;;
USA_conservative;Democratic Party;Parti démocrate;Democratic Party;;Partido Demócrata;;;;;;;;;
USA_conservative_2;American Party;Parti américain;American Party;;Partido Americano;;;;;;;;;
USA_conservative_3;Constitutional Union Party;Parti de l'union constitutionnelle;Constitutional Union Party;;Partido de la Unión Constitucionalista;;;;;;;;;
USA_conservative_5;Democratic Party;Parti démocrate;Democratic Party;;Partido Demócrata;;;;;;;;;
USA_fascist;Silver Legion of America;Parti fasciste;Fascist Party;;Partido Fascista;;;;;;;;;
USA_liberal;Republican Party;Parti républicain;Republican Party;;Partido Republicano;;;;;;;;;
USA_liberal_2;Whigs;Whigs;Whigs;;Whigs;;;;;;;;;
USA_liberal_3;Free Soil Party;Parti du sol libre;Free Soil Party;;Partido de la Tierra Libre;;;;;;;;;
USA_liberal_4;Populist Party;Parti populiste;Populist Party;;Partido Populista;;;;;;;;;
USA_liberal_5;Union Party;Parti syndical;Union Party;;Partido Unionista;;;;;;;;;
USA_liberal_6;Republican Party;Parti républicain;Republican Party;;Partido Republicano;;;;;;;;;
USA_reactionary;Nationalist Party;Parti nationaliste;Nationalist Party;;Partido Nacionalista;;;;;;;;;
USA_socialist;Workingmen's Party;Parti socialiste;Socialist Party;;Partido Socialista;;;;;;;;;
VEN_anarcho_liberal;Radicali;Radical;Radikali;;Radical;;;;;;;;;
VEN_communist;Rivoluzionari;Revoluzionari;Revoluzionari;;Revoluzionari;;;;;;;;;
VEN_conservative;Transigenti;Transigenti;Transigenti;;Transigenti;;;;;;;;;
VEN_fascist;Fascisti;Fasciste;Fascisti;;Fascista;;;;;;;;;
VEN_liberal;Intransigenti;Intransigenti;Intransigenti;;Intransigenti;;;;;;;;;
VEN_reactionary;Monarchici;Monarchisti;Monarchisti;;Monarchisti;;;;;;;;;
VEN_reactionary_2;Cattolici;Cattolici;Cattolici;;Cattolici;;;;;;;;;
VEN_socialist;Socialisti;Socialisti;Socialisti;;Socialisti;;;;;;;;;
VNZ_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;Partido Radical;;;;;;;;;
VNZ_communist;Partido Comunista;Partido communiste;Partido Communist;;Partido Comunista;;;;;;;;;
VNZ_conservative;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;
VNZ_conservative_2;Partido Centralista;Partido Centralista;Partido Centralista;;Partido Centralista;;;;;;;;;
VNZ_fascist;Partido Fascista;Partido fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;
VNZ_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;
VNZ_liberal_2;Partido Federalista;Partido Federalista;Partido Federalista;;Partido Federalista;;;;;;;;;
VNZ_liberal_3;Liberal Restaurador;Liberal Restaurador;Liberal Restaurador;;Liberal Restaurador;;;;;;;;;
VNZ_reactionary;Partido Unitario;Partido Unitario;Partido Unitario;;Partido Unitario;;;;;;;;;
VNZ_socialist;Partido Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
WAL_anarcho_liberal;Partidul Radical;Partidul radical;Partidul Radical;;Partidul Radical;;;;;;;;;
WAL_communist;Partidul Communist;Partidul communiste;Partidul Communist;;Partidul Communist;;;;;;;;;
WAL_conservative;Partidul Conservator;Partidul Conservator;Partidul Conservator;;Partidul Conservator;;;;;;;;;
WAL_conservative_2;Partidul Taranesc;Partidul Taranesc;Partidul Taranesc;;Partidul Taranesc;;;;;;;;;
WAL_conservative_3;Partidul Conservator Democrat;Partidul conservateur-démocrate;Partidul Conservator Democrat;;Partidul Conservator Democrat;;;;;;;;;
WAL_fascist;Garda de Fier;Garda de Fier;Garda de Fier;;Garda de Fier;;;;;;;;;
WAL_liberal;Partida Nationala;Partida Nationala;Partida Nationala;;Partida Nationala;;;;;;;;;
WAL_liberal_2;Partidul Liberal;Partidul libéral;Partidul Liberal;;Partidul Liberal;;;;;;;;;
WAL_reactionary;Partida Boiereasca;Partida Boiereasca;Partida Boiereasca;;Partida Boiereasca;;;;;;;;;
WAL_reactionary_2;Partidul Nationalist Democrat;Partidul nationaliste-démocrate;Partidul Nationalist Democrat;;Partidul Nationalist Democrat;;;;;;;;;
WAL_socialist;Partidul Social Democrat;Partidul social-démocrate;Partidul Social Democrat;;Partidul Social Democrat;;;;;;;;;
WEI_anarcho_liberal;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;
WEI_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;
WEI_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;
WEI_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;
WEI_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;
WEI_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;
WEI_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;
WEI_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;
WEI_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;
WEI_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;
WEI_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;
WEI_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;
WEI_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;
WES_anarcho_liberal;Libertarian Partei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;
WES_communist;Kommunistische Partei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;
WES_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;
WES_conservative_2;Konservative Partei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;
WES_conservative_3;Christlich-soziale Partei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;
WES_fascist;Nationalsozialistische Westfalen Arbeiterpartei;NSDP;NSDP;;NSDP;;;;;;;;;
WES_liberal;Liberal-Demokratische Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;
WES_liberal_2;Nationalliberale Partei;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;
WES_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;
WES_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;
WES_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;
WES_socialist_2;Sozialdemokratische Arbeiterpartei;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
WES_socialist_3;Sozialistische Arbeiterpartei;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
WIA_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
WIA_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
WIA_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
WIA_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
WIA_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
WIA_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
WIA_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
WLL_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
WLL_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
WLL_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
WLL_fascist;Rexist Party;Parti Rexiste;Rexistenpartei;;Partido Rexista;;;;;;;;;
WLL_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
WLL_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
WLL_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
WUR_anarcho_liberal;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;
WUR_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;
WUR_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;
WUR_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;
WUR_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;
WUR_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;
WUR_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;
WUR_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;
WUR_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;
WUR_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;
WUR_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;
WUR_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;
WUR_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;
WYA_anarcho_liberal;Libertarian Party;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
WYA_communist;Communist Party;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
WYA_conservative;Conservative Party;Partido Conservador;Partido Conservador;;;Partido Conservador;;;;;;;;
WYA_fascist;Fascist Party;Partido fasciste;Partido Fascist;;;Partido Fascista;;;;;;;;
WYA_liberal;Liberal Party;Partido Liberal;Partido Liberal;;;Partido Liberal;;;;;;;;
WYA_reactionary;Radical Party;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
WYA_socialist;Socialist Party;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
XBI_anarcho_liberal;Freedom Party;Parti de la liberté;Freiheitspartei;;Partido Libertario;;;;;;;;;
XBI_communist;Chinese Communist Party;Parti communiste chinois;Kommunistische Partei China;;Partido Comunista Chino;;;;;;;;;
XBI_conservative;Kuomintang Faction;Faction Kuomintang;Guomintang-Fraktion;;Facción Kuomintang;;;;;;;;;
XBI_fascist;Fascist Party;Parti fasciste;Faschistische Partei;;Partido Fascista;;;;;;;;;
XBI_liberal;Liberal Party;Parti libéral;Liberale Partei;;Partido Liberal;;;;;;;;;
XBI_reactionary;Ma Family;Famille Ma;Ma-Familie;;Familia Ma;;;;;;;;;
XBI_socialist;Socialist Party;Parti socialiste;Sozialistische Partei;;Partido Socialista;;;;;;;;;
XIN_anarcho_liberal;Freedom Party;Parti de la liberté;Freiheitspartei;;Partido Libertario;;;;;;;;;
XIN_communist;Chinese Communist Party;Parti communiste chinois;Kommunistische Partei China;;Partido Comunista Chino;;;;;;;;;
XIN_conservative;Kuomintang Faction;Faction Kuomintang;Guomintang-Fraktion;;Facción Kuomintang;;;;;;;;;
XIN_fascist;Fascist Party;Parti fasciste;Faschistische Partei;;Partido Fascista;;;;;;;;;
XIN_liberal;Liberal Party;Parti libéral;Liberale Partei;;Partido Liberal;;;;;;;;;
XIN_reactionary;Zenxin Faction;Faction de Zenxin;Zenxin-Fraktion;;Facción Zenxin;;;;;;;;;
XIN_socialist;Socialist Party;Parti socialiste;Sozialistische Partei;;Partido Socialista;;;;;;;;;
YEM_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;
YEM_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;
YEM_conservative;Sheikal Faction;Faction Sheikal;Scheichsfraktion;;Facción de jeques;;;;;;;;;
YEM_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;
YEM_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;
YEM_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;
YEM_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;
YNN_anarcho_liberal;Freedom Party;Parti de la liberté;Freiheitspartei;;Partido Libertario;;;;;;;;;
YNN_communist;Chinese Communist Party;Parti communiste chinois;Kommunistische Partei China;;Partido Comunista Chino;;;;;;;;;
YNN_conservative;Kuomintang Faction;Faction Kuomintang;Guomintang-Fraktion;;Facción Kuomintang;;;;;;;;;
YNN_fascist;Fascist Party;Parti fasciste;Faschistische Partei;;Partido Fascista;;;;;;;;;
YNN_liberal;Liberal Party;Parti libéral;Liberale Partei;;Partido Liberal;;;;;;;;;
YNN_reactionary;Cai E's Faction;Faction Cai E's;Cai Es Fraktion;;Facción Cai E's;;;;;;;;;
YNN_socialist;Socialist Party;Parti socialiste;Sozialistische Partei;;Partido Socialista;;;;;;;;;
YUC_conservative;Partido Conservador;Partido Conservador;Partido Conservador;;;Partido Conservador;;;;;;;;
YUC_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;;Partido Liberal;;;;;;;;
YUC_anarcho_liberal;Partido Federalista;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
YUC_conservative_2;Partido Moderado Liberal;Partido Moderado Liberal;Partido Moderado Liberal;;;Partido Moderado Liberal;;;;;;;;
YUC_liberal_2;Partido Radical Liberal;Partido Radical Liberal;Partido Radical Liberal;;;Partido Radical Liberal;;;;;;;;
YUC_liberal_3;Partido Progresista;Partido Progresista;Partido Progresista;;;Partido Progresista;;;;;;;;
YUC_conservative_3;Partido Constitucionalista;Partido Constitucionalista;Partido Constitucionalista;;;Partido Constitucionalista;;;;;;;;
YUC_liberal_4;Partido Antireelecionista;Partido Antireelecionista;Partido Antireelecionista;;;Partido Antireelecionista;;;;;;;;
YUC_reactionary;Partido Imperialista;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
YUC_socialist;Partido Socialist;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
YUC_communist;Partido Communist;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
YUC_fascist;Partido Fascist;Partido fasciste;Partido Fascist;;;Partido Fascista;;;;;;;;
YUG_anarcho_liberal;Freedom Party;Parti de la liberté;Freiheitspartei;;Partido Libertario;;;;;;;;;
YUG_communist;Communist Party;Parti communiste ;Kommunistische Partei;;Partido Comunista;;;;;;;;;
YUG_conservative;Conservative Party;Parti conservateur;Konservative Partei;;Partido Conservador;;;;;;;;;
YUG_fascist;National Front;Front national;Nationale Front;;Frente Nacional;;;;;;;;;
YUG_liberal;People's Party;Parti populaire;Volkspartei;;Partido del Pueblo;;;;;;;;;
YUG_reactionary;Monarchist Party;Parti monarchiste;Monarchistische Partei;;Partido Monárquico;;;;;;;;;
YUG_socialist;Social Democratic Party;Parti social démocratique;Sozialdemokratische Partei;;Partido Democrático Social;;;;;;;;;
ZAM_anarcho_liberal;Libertarian Party;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
ZAM_communist;Communist Party;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
ZAM_conservative;Conservative Party;Partido Conservador;Partido Conservador;;;Partido Conservador;;;;;;;;
ZAM_fascist;Fascist Party;Partido fasciste;Partido Fascist;;;Partido Fascista;;;;;;;;
ZAM_liberal;Liberal Party;Partido Liberal;Partido Liberal;;;Partido Liberal;;;;;;;;
ZAM_reactionary;Radical Party;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
ZAM_socialist;Socialist Party;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
ZAN_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
ZAN_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
ZAN_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
ZAN_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
ZAN_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
ZAN_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
ZAN_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
ZIM_anarcho_liberal;Libertarian Party;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
ZIM_communist;Communist Party;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
ZIM_conservative;Conservative Party;Partido Conservador;Partido Conservador;;;Partido Conservador;;;;;;;;
ZIM_fascist;Fascist Party;Partido fasciste;Partido Fascist;;;Partido Fascista;;;;;;;;
ZIM_liberal;Liberal Party;Partido Liberal;Partido Liberal;;;Partido Liberal;;;;;;;;
ZIM_reactionary;Radical Party;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
ZIM_socialist;Socialist Party;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
ZUL_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
ZUL_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
ZUL_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
ZUL_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
ZUL_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
ZUL_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
ZUL_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
limited_citizenship_desc;Only people of your nation's primary and accepted cultures are allowed the vote.;Seule la population de la culture principale et de la culture acceptée de votre nation est autorisée à voter.;Nur Angehörige der Primärkultur und der akzeptierten Kulturen unserer Nation dürfen wählen.;;Solo puede votar la población de la cultura principal y de las culturas aceptadas de tu nación.;;;;;;;;;
